Nr;Name;GI;PERIOD;VALUE;TY;ASDU;IOA;IV;NT;SB;BL;OV;CA;CY;SQNR;SE;QU;PC;DT;TY103;ASDU103;FUN;INF;SUB;SIN;RET;FAN;RII;IV103;OV103;ASC;FREE;PC103;DT103;STATION;FUNCTION;ADDRESS;QUANTITY
0;"Давление газа до крана № 388.7" - Значение верхней предупредительной уставки;True;True;1;36;1;15146;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа до крана № 388.7" - Значение уставки гистерезиса;True;True;1;36;1;15147;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение;True;True;1;36;1;15148;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение нижней уставки масштабирования;True;True;1;36;1;15149;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение верхней уставки масштабирования;True;True;1;36;1;15150;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение уставки дельты;True;True;1;36;1;15151;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение нижней аварийной уставки;True;True;1;36;1;15152;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение верхней аварийной уставки;True;True;1;36;1;15153;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение нижней предупредительной уставки;True;True;1;36;1;15154;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение верхней предупредительной уставки;True;True;1;36;1;15155;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа после крана № 388.7" - Значение уставки гистерезиса;True;True;1;36;1;15156;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение;True;True;1;36;1;15157;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение нижней уставки масштабирования;True;True;1;36;1;15158;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение верхней уставки масштабирования;True;True;1;36;1;15159;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение уставки дельты;True;True;1;36;1;15160;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение нижней аварийной уставки;True;True;1;36;1;15161;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение верхней аварийной уставки;True;True;1;36;1;15162;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение нижней предупредительной уставки;True;True;1;36;1;15163;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение верхней предупредительной уставки;True;True;1;36;1;15164;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Давление газа в аккумуляторе импульчного газа" - Значение уставки гистерезиса;True;True;1;36;1;15165;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение;True;True;1;36;1;15166;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение нижней уставки масштабирования;True;True;1;36;1;15167;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение верхней уставки масштабирования;True;True;1;36;1;15168;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение уставки дельты;True;True;1;36;1;15169;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение нижней аварийной уставки;True;True;1;36;1;15170;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение верхней аварийной уставки;True;True;1;36;1;15171;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение нижней предупредительной уставки;True;True;1;36;1;15172;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение верхней предупредительной уставки;True;True;1;36;1;15173;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура воздуха в блок-боксе КП ТМ" - Значение уставки гистерезиса;True;True;1;36;1;15174;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение;True;True;1;36;1;15175;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение нижней уставки масштабирования;True;True;1;36;1;15176;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение верхней уставки масштабирования;True;True;1;36;1;15177;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение уставки дельты;True;True;1;36;1;15178;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение нижней аварийной уставки;True;True;1;36;1;15179;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение верхней аварийной уставки;True;True;1;36;1;15180;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение нижней предупредительной уставки;True;True;1;36;1;15181;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение верхней предупредительной уставки;True;True;1;36;1;15182;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Температура наружнего воздуха" - Значение уставки гистерезиса;True;True;1;36;1;15183;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение;True;True;1;36;1;15184;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение нижней уставки масштабирования;True;True;1;36;1;15185;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение верхней уставки масштабирования;True;True;1;36;1;15186;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение уставки дельты;True;True;1;36;1;15187;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение нижней аварийной уставки;True;True;1;36;1;15188;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение верхней аварийной уставки;True;True;1;36;1;15189;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение нижней предупредительной уставки;True;True;1;36;1;15190;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение верхней предупредительной уставки;True;True;1;36;1;15191;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;"Резерв" - Значение уставки гистерезиса;True;True;1;36;1;15192;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Забрать управление на себя;True;True;1;45;1;20001;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Забрать управление на себя;True;True;1;45;1;20001;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Квитировать ошибку управления;True;True;1;45;1;20004;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Квитировать ошибку управления;True;True;1;45;1;20004;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Квитирование аварий задвижек;True;True;1;45;1;20005;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Квитирование аварий задвижек;True;True;1;45;1;20005;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Квитирование аварий;True;True;1;45;1;20007;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Квитирование аварий;True;True;1;45;1;20007;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Включить подготовку ТУ;True;True;1;45;1;20034;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Включить подготовку ТУ;True;True;1;45;1;20034;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Команда Открыть;True;True;1;45;1;20065;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Команда Открыть;True;True;1;45;1;20065;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Команда Закрыть;True;True;1;45;1;20066;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Команда Закрыть;True;True;1;45;1;20066;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Команда Стоп;True;True;1;45;1;20067;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Команда Стоп;True;True;1;45;1;20067;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Команда Квитировать;True;True;1;45;1;20068;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Команда Квитировать;True;True;1;45;1;20068;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Включить имитацию;True;True;1;45;1;20069;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Включить имитацию;True;True;1;45;1;20069;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Выключить имитацию;True;True;1;45;1;20070;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Выключить имитацию;True;True;1;45;1;20070;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Включить блокировку;True;True;1;45;1;20071;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Включить блокировку;True;True;1;45;1;20071;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Выключить блокировку;True;True;1;45;1;20072;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Выключить блокировку;True;True;1;45;1;20072;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Команда Открыть;True;True;1;45;1;20073;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Команда Открыть;True;True;1;45;1;20073;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Команда Закрыть;True;True;1;45;1;20074;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Команда Закрыть;True;True;1;45;1;20074;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Команда Стоп;True;True;1;45;1;20075;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Команда Стоп;True;True;1;45;1;20075;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Команда Квитировать;True;True;1;45;1;20076;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Команда Квитировать;True;True;1;45;1;20076;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Включить имитацию;True;True;1;45;1;20077;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Включить имитацию;True;True;1;45;1;20077;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Выключить имитацию;True;True;1;45;1;20078;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Выключить имитацию;True;True;1;45;1;20078;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Включить блокировку;True;True;1;45;1;20079;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Включить блокировку;True;True;1;45;1;20079;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Выключить блокировку;True;True;1;45;1;20080;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Выключить блокировку;True;True;1;45;1;20080;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Уставка таймера схода с концевика;True;True;1;49;1;30025;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Уставка таймера схода с концевика;True;True;1;49;1;30025;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Уставка таймера движения;True;True;1;49;1;30026;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Уставка таймера движения;True;True;1;49;1;30026;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Кран № 388.7 (№1)" - Уставка таймера дожима;True;True;1;49;1;30027;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Кран № 388.7 (№1)" - Уставка таймера дожима;True;True;1;49;1;30027;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Уставка таймера схода с концевика;True;True;1;49;1;30028;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Уставка таймера схода с концевика;True;True;1;49;1;30028;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Уставка таймера движения;True;True;1;49;1;30029;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Уставка таймера движения;True;True;1;49;1;30029;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: Кран "Резервный кран (№2)" - Уставка таймера дожима;True;True;1;49;1;30030;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: Кран "Резервный кран (№2)" - Уставка таймера дожима;True;True;1;49;1;30030;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: "Напряжение сетевого питания 220В" - Нижняя уставка масштабирования;True;True;1;50;1;35049;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: "Напряжение сетевого питания 220В" - Нижняя уставка масштабирования;True;True;1;50;1;35049;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;SEL: "Напряжение сетевого питания 220В" - Верхняя уставка масштабирования;True;True;1;50;1;35050;True;True;True;True;True;True;True;0;True;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
0;EXE: "Напряжение сетевого питания 220В" - Верхняя уставка масштабирования;True;True;1;50;1;35050;True;True;True;True;True;True;True;0;False;0;True;26.10.2021 15:35:24;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;26.10.2021 15:35:24;1;1;0;1
