Nr;Name;GI;PERIOD;VALUE;TY;ASDU;IOA;IV;NT;SB;BL;OV;CA;CY;SQNR;SE;QU;PC;DT;TY103;ASDU103;FUN;INF;SUB;SIN;RET;FAN;RII;IV103;OV103;ASC;FREE;PC103;DT103;STATION;FUNCTION;ADDRESS;QUANTITY
0;Резерв;True;True;1;30;1;163;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Открыта дверь в БКА (прихожая);True;True;1;30;1;164;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Открыта дверь ППУ (общий сигнал);True;True;1;30;1;165;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Питание от ввода №1: Включено;True;True;1;30;1;166;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Питание от ввода №2: Включено;True;True;1;30;1;167;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Отсутствие напряжения на вводе №1;True;True;1;30;1;168;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Отсутствие напряжения на вводе №2;True;True;1;30;1;169;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Контроль состояния АВ на вводе №1: Включен;True;True;1;30;1;170;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Контроль состояния АВ на вводе №2: Включен;True;True;1;30;1;171;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Контроль состояния АВ электропитания ИБП ППУ: Включен;True;True;1;30;1;172;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;БКА. Электропитание системы аварийного освещения: Включен;True;True;1;30;1;173;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;БКА. Электропитание системы наружного освещения: Включен;True;True;1;30;1;174;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ППУ. Контроль состояния АВ (общий сигнал);True;True;1;30;1;175;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;Открыта дверь ШАВР (общий сигнал);True;True;1;30;1;176;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
0;ШАВР. Отсутствие напряжения на вводе №1;True;True;1;30;1;177;True;True;True;True;True;True;True;0;True;0;True;14.10.2021 12:18:33;1;0;0;0;0;0;0;0;0;True;True;VINCI;0;True;14.10.2021 12:18:33;1;1;0;1
